Unnamed: 0,ID,Sentiment,Word_total,Score,Negscore,Title,Date,Body,Term,Session,Meeting,Sitting,Agenda,Subcorpus,Speaker_role,Speaker_MP,Speaker_Minister,Speaker_party,Speaker_party_name,Party_status,Speaker_name,Speaker_gender,Speaker_birth,Topic_title,Meeting_type,Comission,YearMonth,Government,Caretaker,Bloc
75,ParlaMint-BG_2014-10-27.u78,1.1998659996328203,9.0,0.1333184444036467,1.1998659996328203,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Tsacheva Dangovska, Tsetska",F,1958,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННИ СЕКРЕТАРИ НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
76,ParlaMint-BG_2014-10-27.u79,1.2361522619522443,25.0,0.04944609047808977,1.2361522619522443,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Regular,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Marinov Iontchev, Roumen",M,1971,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННИ СЕКРЕТАРИ НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
77,ParlaMint-BG_2014-10-27.u8,46.85819814705353,1213.0,0.038630006716449734,21.167309703789048,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Regular,MP,-,MRF,Парламентарна група: Движение за права и свободи,,"Ahmed Mestan, Lyutvi",M,1960,,,False,2014-10,Bliznashki,True,Right
78,ParlaMint-BG_2014-10-27.u80,1.5651682741332826,39.0,0.04013251984957135,1.5651682741332826,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Tsacheva Dangovska, Tsetska",F,1958,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННИ СЕКРЕТАРИ НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
79,ParlaMint-BG_2014-10-27.u81,0.0,21.0,0.0,0.0,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Regular,MP,-,ABV,Парламентарна група: Алтернатива за българско възраждане,,"Georgiev Kalfin, Ivaylo",M,1964,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННИ СЕКРЕТАРИ НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Left
80,ParlaMint-BG_2014-10-27.u82,3.4759007893334344,106.0,0.0327915168805041,2.4759007893334344,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Tsacheva Dangovska, Tsetska",F,1958,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННИ СЕКРЕТАРИ НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
81,ParlaMint-BG_2014-10-27.u83,1.163024869260824,45.0,0.02584499709468498,1.163024869260824,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Regular,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Genchev Tsvetanov, Tsvetan",M,1965,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
82,ParlaMint-BG_2014-10-27.u84,7.0985412318391035,189.0,0.037558419216079914,6.540981294382627,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Tsacheva Dangovska, Tsetska",F,1958,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
83,ParlaMint-BG_2014-10-27.u85,0.5322233108800274,12.0,0.04435194257333561,0.5322233108800274,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Regular,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Marinov Iontchev, Roumen",M,1971,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
84,ParlaMint-BG_2014-10-27.u86,1.0,7.0,0.14285714285714285,1.0,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Tsacheva Dangovska, Tsetska",F,1958,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
85,ParlaMint-BG_2014-10-27.u87,1.7186044746607751,36.0,0.04773901318502153,1.7186044746607751,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Regular,MP,-,MRF,Парламентарна група: Движение за права и свободи,,"Mehmedov Kardzhaliev, Tuncher",M,1969,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
86,ParlaMint-BG_2014-10-27.u88,1.623051541801175,7.0,0.23186450597159644,1.623051541801175,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Tsacheva Dangovska, Tsetska",F,1958,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
87,ParlaMint-BG_2014-10-27.u89,2.260790688201827,17.0,0.13298768754128396,2.260790688201827,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Regular,MP,-,RB,Парламентарна група: Реформаторски блок,,"Shtiliyanova Kuneva, Meglena",F,1957,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
88,ParlaMint-BG_2014-10-27.u9,2.9319938919986255,29.0,0.10110323765512502,2.9319938919986255,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,BSPLB,Парламентарна група: БСП лява България,,"Lambov Danailov, Stefan",M,1942,,,False,2014-10,Bliznashki,True,Left
89,ParlaMint-BG_2014-10-27.u90,1.5851448420151337,15.0,0.10567632280100892,1.5851448420151337,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Tsacheva Dangovska, Tsetska",F,1958,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
90,ParlaMint-BG_2014-10-27.u91,0.0,18.0,0.0,0.0,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Regular,MP,-,ABV,Парламентарна група: Алтернатива за българско възраждане,,"Georgiev Kalfin, Ivaylo",M,1964,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Left
91,ParlaMint-BG_2014-10-27.u92,52.26676674368535,1322.0,0.039536132181305104,48.392185349770585,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 1 (2014-10-27)",2014-10-27,,43,1,1,2014-10-27,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,,"Tsacheva Dangovska, Tsetska",F,1958,ПРОЕКТ НА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ИЗРАБОТВАНЕ НА ПРОЕКТ НА ПРАВИЛНИК ЗА ОРГАНИЗАЦИЯТА И ДЕЙНОСТТА НА НАРОДНОТО СЪБРАНИЕ.,ПРОЕКТ,False,2014-10,Bliznashki,True,Right
0,ParlaMint-BG_2014-12-12.u1,5.522463197040832,189.0,0.029219381994925037,4.522463197040831,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,Coalition,"Tsacheva Dangovska, Tsetska",F,1958,,,False,2014-12,Borisov II,False,Right
1,ParlaMint-BG_2014-12-12.u10,23.495610601963218,582.0,0.040370464951826834,21.17324784741216,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,BSPLB,Парламентарна група: БСП лява България,Opposition,"Boyanov Stoilov, Yanaki",M,1958,"ЗАКОНОПРОЕКТ ЗА РАТИФИЦИРАНЕ НА ДОГОВОРА ЗА ЗАЕМ МЕЖДУ РЕПУБЛИКА БЪЛГАРИЯ И ЕЙЧ ЕС БИ СИ БАНК ПИ ЕЛ СИ, СОСИЕТЕ ЖЕНЕРАЛ, СИТИБАНК, ЕН ЕЙ (КЛОН ЛОНДОН) И „УНИКРЕДИТ БУЛБАНК” АД – В РОЛЯТА НА РЕГИСТРАТОРИ И УПЪЛНОМОЩЕНИ ВОДЕЩИ ОРГАНИЗАТОРИ, И „УНИКРЕДИТ БАНК” АГ (КЛОН ЛОНДОН) – В РОЛЯТА НА АГЕНТ, № 402-02-7, ВНЕСЕН ОТ МИНИСТЕРСКИЯ СЪВЕТ НА 10 ДЕКЕМВРИ 2014 Г.",ЗАКОНОПРОЕКТ,False,2014-12,Borisov II,False,Left
2,ParlaMint-BG_2014-12-12.u100,0.0,7.0,0.0,0.0,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
3,ParlaMint-BG_2014-12-12.u101,6.418050376290603,115.0,0.05580913370687481,5.418050376290603,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,AP,Парламентарна група: Партия Атака,,"Славов Чуколов, Десислав",M,1974,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
4,ParlaMint-BG_2014-12-12.u102,1.069956701093932,6.0,0.17832611684898866,1.069956701093932,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
5,ParlaMint-BG_2014-12-12.u103,12.677364538998035,292.0,0.04341563198286998,11.677364538998035,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,notMP,-,,,,"Shtiliyanova Kuneva, Meglena",F,1957,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,
6,ParlaMint-BG_2014-12-12.u104,2.195101532538488,80.0,0.027438769156731102,2.195101532538488,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
7,ParlaMint-BG_2014-12-12.u105,10.316872486281762,209.0,0.049363026250151966,8.37073978901891,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,BSPLB,Парламентарна група: БСП лява България,Opposition,"Todorov Bozhinov, Georgi",M,1949,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Left
8,ParlaMint-BG_2014-12-12.u106,1.6736268572739081,19.0,0.0880856240670478,1.6736268572739081,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
9,ParlaMint-BG_2014-12-12.u107,0.0,14.0,0.0,0.0,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,BSPLB,Парламентарна група: БСП лява България,Opposition,"Todorov Bozhinov, Georgi",M,1949,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Left
10,ParlaMint-BG_2014-12-12.u108,26.1400110657487,422.0,0.061943154184238625,24.710521650868984,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,notMP,-,,,,"Shtiliyanova Kuneva, Meglena",F,1957,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,
11,ParlaMint-BG_2014-12-12.u109,0.7063958285424129,14.0,0.050456844895886636,0.7063958285424129,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
12,ParlaMint-BG_2014-12-12.u11,0.0,19.0,0.0,0.0,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,GERB,Парламентарна група: Партия ГЕРБ,Coalition,"Борисов Главчев, Димитър",M,1963,"ЗАКОНОПРОЕКТ ЗА РАТИФИЦИРАНЕ НА ДОГОВОРА ЗА ЗАЕМ МЕЖДУ РЕПУБЛИКА БЪЛГАРИЯ И ЕЙЧ ЕС БИ СИ БАНК ПИ ЕЛ СИ, СОСИЕТЕ ЖЕНЕРАЛ, СИТИБАНК, ЕН ЕЙ (КЛОН ЛОНДОН) И „УНИКРЕДИТ БУЛБАНК” АД – В РОЛЯТА НА РЕГИСТРАТОРИ И УПЪЛНОМОЩЕНИ ВОДЕЩИ ОРГАНИЗАТОРИ, И „УНИКРЕДИТ БАНК” АГ (КЛОН ЛОНДОН) – В РОЛЯТА НА АГЕНТ, № 402-02-7, ВНЕСЕН ОТ МИНИСТЕРСКИЯ СЪВЕТ НА 10 ДЕКЕМВРИ 2014 Г.",ЗАКОНОПРОЕКТ,False,2014-12,Borisov II,False,Right
13,ParlaMint-BG_2014-12-12.u110,17.182999332794896,253.0,0.0679169934102565,13.068006716186972,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,BSPLB,Парламентарна група: БСП лява България,Opposition,"Todorov Bozhinov, Georgi",M,1949,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Left
14,ParlaMint-BG_2014-12-12.u111,0.5377333902139045,37.0,0.01453333487064607,0.5377333902139045,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
15,ParlaMint-BG_2014-12-12.u112,24.158659347900258,321.0,0.07526062102149612,22.256065031826466,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,BSPLB,Парламентарна група: БСП лява България,Opposition,"Иванов Вигенин, Кристиан",M,1975,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Left
16,ParlaMint-BG_2014-12-12.u113,1.5660690541062734,20.0,0.07830345270531366,1.5660690541062734,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
17,ParlaMint-BG_2014-12-12.u114,64.20756279744532,706.0,0.09094555637031915,62.20756279744532,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,notMP,-,,,,"Shtiliyanova Kuneva, Meglena",F,1957,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,
18,ParlaMint-BG_2014-12-12.u115,0.0,11.0,0.0,0.0,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
19,ParlaMint-BG_2014-12-12.u116,27.242629578916613,299.0,0.09111247350808233,25.800309516387937,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,BSPLB,Парламентарна група: БСП лява България,Opposition,"Иванов Вигенин, Кристиан",M,1975,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Left
20,ParlaMint-BG_2014-12-12.u117,0.0,7.0,0.0,0.0,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
21,ParlaMint-BG_2014-12-12.u118,1.5057259066873752,28.0,0.05377592523883483,1.5057259066873752,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,BSPLB,Парламентарна група: БСП лява България,Opposition,"Иванов Вигенин, Кристиан",M,1975,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Left
22,ParlaMint-BG_2014-12-12.u119,0.5322233108800274,8.0,0.06652791386000342,0.5322233108800274,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Chairperson,MP,-,BDC-NU,Парламентарна група: Български демократичен център - Народен съюз,,"Iliev Haytov, Yavor",M,1969,ПРОЕКТ ЗА РЕШЕНИЕ ЗА ИЗБИРАНЕ НА ПРЕДСЕДАТЕЛ НА КОМИСИЯТА ПО КУЛТУРАТА И МЕДИИТЕ. С,ПРОЕКТ,False,2014-12,Borisov II,False,Right
23,ParlaMint-BG_2014-12-12.u12,4.170482283919755,633.0,0.006588439627045427,-17.637956388511192,"Report of the meeting of the Bulgarian National Assembly, Term 43, Session 1, Meeting 21 (2014-12-12)",2014-12-12,,43,1,21,2014-12-12,,Reference,Regular,MP,-,RB,Парламентарна група: Реформаторски блок,Coalition,"Dimitrov Dimitrov, Martin",M,1977,"ЗАКОНОПРОЕКТ ЗА РАТИФИЦИРАНЕ НА ДОГОВОРА ЗА ЗАЕМ МЕЖДУ РЕПУБЛИКА БЪЛГАРИЯ И ЕЙЧ ЕС БИ СИ БАНК ПИ ЕЛ СИ, СОСИЕТЕ ЖЕНЕРАЛ, СИТИБАНК, ЕН ЕЙ (КЛОН ЛОНДОН) И „УНИКРЕДИТ БУЛБАНК” АД – В РОЛЯТА НА РЕГИСТРАТОРИ И УПЪЛНОМОЩЕНИ ВОДЕЩИ ОРГАНИЗАТОРИ, И „УНИКРЕДИТ БАНК” АГ (КЛОН ЛОНДОН) – В РОЛЯТА НА АГЕНТ, № 402-02-7, ВНЕСЕН ОТ МИНИСТЕРСКИЯ СЪВЕТ НА 10 ДЕКЕМВРИ 2014 Г.",ЗАКОНОПРОЕКТ,False,2014-12,Borisov II,False,Right
